Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
November,32570,UK,florida,12750,santa rosa,Strategic Director Border
December,32583,UK,florida,21300,santa rosa,IPS
December,35601,UK,alabama,1110,morgan,Science & Research Group
December,47542,UK,indiana,470,dubois,Immigration Group
December,35005,UK,alabama,250,jefferson,IPS
December,35603,UK,alabama,1714,lawrence,Finance & Commercial Group
December,35671,UK,alabama,1000,limestone,Finance & Commercial Group
December,37221,UK,tennessee,10100,davidson,Strategic Director Border
November,35640,UK,alabama,250,morgan,Immigration Group
December,47546,UK,indiana,1546,dubois,CRB
December,47906,UK,indiana,10310,warren,Group HR
December,47579,UK,indiana,2000,spencer,Immigration Group
December,37174,UK,tennessee,250,maury,Immigration Group
November,49878,UK,michigan,2500,delta,Immigration Group
November,37179,UK,tennessee,1500,williamson,Immigration Group
November,36790,UK,alabama,1250,chilton,UKBA
December,37064,UK,tennessee,23306,davidson,IPS
December,47553,UK,indiana,5000,martin,IPS
December,37069,UK,tennessee,27917,williamson,IPS
December,35613,UK,alabama,4398,limestone,IPS
November,35214,UK,alabama,500,jefferson,Strategic Director Border
December,47909,UK,indiana,500,tippecanoe,Strategic Director Border
November,42320,UK,kentucky,1000,butler,Strategic Director Border
November,46360,UK,indiana,2840,porter,Strategic Director Border
November,35649,UK,alabama,1000,limestone,Strategic Director Border
December,47904,UK,indiana,1205,tippecanoe,Strategy & International Group
November,47946,UK,indiana,1000,pulaski,Strategic Director Border
November,35115,UK,alabama,96,bibb,Strategic Director Border
November,37172,UK,tennessee,5950,robertson,Strategic Director Border
December,37205,UK,tennessee,79070,davidson,Immigration Group
December,37209,UK,tennessee,20250,davidson,IPS
November,37218,UK,tennessee,220,davidson,Strategic Director Border
November,35226,UK,alabama,12165,jefferson,Immigration Group
December,37215,UK,tennessee,134089,davidson,IPS
November,35055,UK,alabama,500,cullman,Strategic Director Border
December,47905,UK,indiana,500,tippecanoe,IPS
December,47920,UK,indiana,927,tippecanoe,Immigration Group
December,35244,UK,alabama,6700,jefferson,IPS
December,35180,UK,alabama,1000,blount,Science & Research Group
November,35739,UK,alabama,500,madison,Strategic Director Border
December,38453,UK,tennessee,100,lincoln,Science & Research Group
November,35203,UK,alabama,6725,jefferson,Strategic Director Border
November,35007,UK,alabama,250,shelby,Strategic Director Border
November,35209,UK,alabama,18944,jefferson,Immigration Group
December,35234,UK,alabama,1740,jefferson,Immigration Group
December,35205,UK,alabama,8424,jefferson,IPS
November,37208,UK,tennessee,950,davidson,Strategic Director Border
November,35756,UK,alabama,1000,madison,Strategic Director Border
November,37228,UK,tennessee,17200,davidson,Strategic Director Border
November,37212,UK,tennessee,12100,davidson,Strategic Director Border
November,35233,UK,alabama,1000,jefferson,Science & Research Group
November,37067,UK,tennessee,20150,williamson,Science & Research Group
December,37027,UK,tennessee,55066,williamson,Strategic Director Border
December,37203,UK,tennessee,17000,davidson,Immigration Group
December,35124,UK,alabama,7049,shelby,Crime & Policing Group
December,35216,UK,alabama,104475,jefferson,Crime & Policing Group
November,37091,UK,tennessee,3500,marshall,Immigration Group
December,47460,UK,indiana,250,greene,ISA
December,37201,UK,tennessee,3600,davidson,ISA
December,37204,UK,tennessee,6775,davidson,Immigration Group
December,35222,UK,alabama,3500,jefferson,Resource Management Group
November,37220,UK,tennessee,12455,davidson,Immigration Group
November,46366,UK,indiana,1000,pulaski,Immigration Group
December,36033,UK,alabama,202,butler,Strategy & International Group
November,35217,UK,alabama,8460,jefferson,Immigration Group
December,35079,UK,alabama,300,jefferson,Strategic Director Border
December,35749,UK,alabama,1000,madison,Resource Management Group
December,47960,UK,indiana,1000,carroll,Resource Management Group
November,35058,UK,alabama,1489,cullman,Immigration Group
December,49117,UK,michigan,250,berrien,Strategic Director Border
December,35757,UK,alabama,2600,madison,Strategic Director Border
December,35040,UK,alabama,210,chilton,IPS
November,35243,UK,alabama,10643,shelby,Strategic Director Border
November,37206,UK,tennessee,951,davidson,Strategic Director Border
December,35213,UK,alabama,30940,jefferson,IPS
November,35758,UK,alabama,15352,madison,IPS
November,35223,UK,alabama,59550,jefferson,Strategic Director Border
December,37211,UK,tennessee,7951,davidson,Immigration Group
December,37046,UK,tennessee,1750,marshall,IPS
December,46350,UK,indiana,1400,laporte,ISA
December,37072,UK,tennessee,6300,davidson,Resource Management Group
December,32569,UK,florida,2700,okaloosa,Resource Management Group
December,49862,UK,michigan,3670,alger,Science & Research Group
December,37115,UK,tennessee,500,davidson,Science & Research Group
December,46345,UK,indiana,1250,laporte,Immigration Group
December,35242,UK,alabama,42462,shelby,Immigration Group
November,49129,UK,michigan,500,berrien,Strategic Director Border
December,36003,UK,alabama,300,autauga,Immigration Group
December,37034,UK,tennessee,400,marshall,Resource Management Group
December,32531,UK,florida,250,santa rosa,Resource Management Group
November,35806,UK,alabama,5575,madison,IPS
November,49116,UK,michigan,500,berrien,Finance & Commercial Group
November,37214,UK,tennessee,25,davidson,Strategic Director Border
November,37135,UK,tennessee,285850,williamson,Strategic Director Border
November,37217,UK,tennessee,450,davidson,Immigration Group
November,35043,UK,alabama,1000,shelby,Science & Research Group
November,35126,UK,alabama,3171,jefferson,IPS
November,49895,UK,michigan,1000,delta,IPS
November,46165,UK,indiana,250,hendricks,IPS
November,36752,UK,alabama,250,lowndes,IPS
November,47462,UK,indiana,250,greene,IPS
November,35816,UK,alabama,1450,madison,IPS
November,37138,UK,tennessee,1000,wilson,IPS
November,47429,UK,indiana,1000,monroe,Immigration Group
November,32547,UK,florida,1020,okaloosa,IPS
November,32548,UK,florida,800,okaloosa,Science & Research Group
November,35754,UK,alabama,2700,marshall,Science & Research Group
November,35805,UK,alabama,5000,madison,Resource Management Group
November,46534,UK,indiana,2000,starke,Strategic Director Border
November,35051,UK,alabama,1254,shelby,IPS
November,35810,UK,alabama,300,madison,Science & Research Group
November,37075,UK,tennessee,8924,sumner,Immigration Group
November,37076,UK,tennessee,6018,wilson,Strategic Director Border
November,35750,UK,alabama,450,madison,IPS
November,35173,UK,alabama,1000,st. clair,Strategic Director Border
November,32536,UK,florida,250,okaloosa,Strategic Director Border
November,42134,UK,kentucky,4100,allen,Strategic Director Border
November,37334,UK,tennessee,2750,bedford,Strategic Director Border
November,32579,UK,florida,11851,okaloosa,IPS
November,35801,UK,alabama,51570,madison,IPS
November,47404,UK,indiana,119,monroe,IPS
November,37086,UK,tennessee,100,rutherford,IPS
November,35802,UK,alabama,24498,madison,IPS
November,35094,UK,alabama,1199,jefferson,IPS
November,35803,UK,alabama,12350,madison,IPS
November,35147,UK,alabama,2300,shelby,Crime & Policing Group
November,35811,UK,alabama,5200,madison,Crime & Policing Group
November,36067,UK,alabama,250,autauga,Crime & Policing Group
November,46122,UK,indiana,305,hendricks,Crime & Policing Group
November,37167,UK,tennessee,25322,rutherford,Crime & Policing Group
November,35175,UK,alabama,1000,marshall,Strategic Director Border
November,37148,UK,tennessee,500,sumner,Strategy & International Group
November,49127,UK,michigan,2700,berrien,Resource Management Group
November,46531,UK,indiana,500,starke,Crime & Policing Group
November,46552,UK,indiana,315,laporte,IPS
November,47408,UK,indiana,1445,monroe,IPS
November,46041,UK,indiana,1250,carroll,IPS
November,35004,UK,alabama,1451,st. clair,IPS
November,47401,UK,indiana,8600,brown,IPS
November,37122,UK,tennessee,1699,rutherford,Immigration Group
November,35741,UK,alabama,8100,madison,IPS
November,49101,UK,michigan,500,berrien,Immigration Group
November,36420,UK,alabama,1500,covington,IPS
November,47454,UK,indiana,4000,orange,IPS
November,49085,UK,michigan,22038,berrien,Finance & Commercial Group
November,35763,UK,alabama,5450,madison,IPS
November,47421,UK,indiana,5400,lawrence,Resource Management Group
November,46052,UK,indiana,5750,boone,IPS
November,42101,UK,kentucky,510,butler,IPS
November,37160,UK,tennessee,3000,moore,Strategic Director Border
November,37066,UK,tennessee,8080,sumner,IPS
November,32578,UK,florida,8843,okaloosa,IPS
November,42104,UK,kentucky,3103,warren,Crime & Policing Group
November,37128,UK,tennessee,233611,rutherford,Crime & Policing Group
November,35120,UK,alabama,2700,st. clair,IPS
November,47452,UK,indiana,500,orange,IPS
November,32541,UK,florida,34890,okaloosa,Strategic Director Border
November,49431,UK,michigan,700,mason,Criminal & Detention Group
November,36066,UK,alabama,1300,autauga,IPS
December,37129,UK,tennessee,13100,rutherford,Strategic Director Border
November,46511,UK,indiana,1000,pulaski,IPS
November,49022,UK,michigan,1500,berrien,Strategic Director Border
November,46151,UK,indiana,3550,morgan,Strategic Director Border
November,40144,UK,kentucky,500,breckinridge,Strategic Director Border
November,36043,UK,alabama,683,lowndes,Strategic Director Border
November,46123,UK,indiana,3700,hendricks,Crime & Policing Group
November,46168,UK,indiana,2505,hendricks,IPS
November,35178,UK,alabama,1000,shelby,IPS
November,35748,UK,alabama,1150,jackson,Immigration Group
November,46112,UK,indiana,250,boone,Immigration Group
December,42102,UK,kentucky,71000,warren,IPS
November,49084,UK,michigan,500,berrien,IPS
November,42103,UK,kentucky,15600,warren,Immigration Group
November,46158,UK,indiana,750,hendricks,Immigration Group
November,49126,UK,michigan,700,berrien,Immigration Group
November,36054,UK,alabama,250,elmore,Strategic Director Border
November,46947,UK,indiana,450,cass,Immigration Group
November,37130,UK,tennessee,7700,rutherford,Immigration Group
November,32550,UK,florida,10550,walton,Legal Advisors Branch
November,35044,UK,alabama,1000,talladega,IPS
December,37352,UK,tennessee,500,moore,IPS
December,42122,UK,kentucky,500,warren,IPS
December,49103,UK,michigan,500,berrien,IPS
December,37127,UK,tennessee,800,rutherford,IPS
December,46075,UK,indiana,500,boone,Strategic Director Border
December,36046,UK,alabama,300,crenshaw,Strategic Director Border
November,49461,UK,michigan,500,muskegon,IPS
November,49854,UK,michigan,1500,schoolcraft,IPS
November,35151,UK,alabama,2000,coosa,Immigration Group
November,49038,UK,michigan,1500,van buren,IPS
November,46234,UK,indiana,2700,marion,IPS
November,35054,UK,alabama,2334,st. clair,IPS
November,36104,UK,alabama,4300,montgomery,Strategic Director Border
November,37090,UK,tennessee,250,smith,Crime & Policing Group
September,37183,UK,tennessee,220,moore,Criminal & Detention Group
November,35976,UK,alabama,1750,cullman,Crime & Policing Group
November,35128,UK,alabama,5000,st. clair,Strategic Director Border
November,37085,UK,tennessee,2103,wilson,Strategic Director Border
November,37087,UK,tennessee,1800,smith,Legal Advisors Branch
November,35125,UK,alabama,250,st. clair,Immigration Group
December,46278,UK,indiana,12902,marion,Immigration Group
November,46077,UK,indiana,28900,boone,Finance & Commercial Group
November,35136,UK,alabama,1189,coosa,IPS
November,35014,UK,alabama,300,talladega,Immigration Group
November,36111,UK,alabama,19980,montgomery,Strategic Director Border
November,36106,UK,alabama,13562,montgomery,IPS
November,36049,UK,alabama,2700,crenshaw,Strategy & International Group
November,46979,UK,indiana,1000,clinton,IPS
November,49445,UK,michigan,1350,muskegon,Resource Management Group
November,46160,UK,indiana,250,morgan,Immigration Group
November,49441,UK,michigan,500,muskegon,IPS
November,46254,UK,indiana,6900,marion,Strategy & International Group
November,47108,UK,indiana,750,washington,Immigration Group
November,37360,UK,tennessee,1050,bedford,IPS
November,49098,UK,michigan,1000,berrien,IPS
November,36467,UK,alabama,1189,coffee,Immigration Group
November,46224,UK,indiana,2500,marion,IPS
November,46601,UK,indiana,2930,st. joseph,IPS
November,46241,UK,indiana,1000,marion,IPS
November,42159,UK,kentucky,1000,warren,IPS
November,35150,UK,alabama,12900,clay,Resource Management Group
November,49090,UK,michigan,5800,allegan,Strategic Director Border
December,46614,UK,indiana,3405,st. joseph,Immigration Group
November,36109,UK,alabama,6200,montgomery,Strategic Director Border
November,46556,UK,indiana,225,st. joseph,Strategic Director Border
November,46637,UK,indiana,500,st. joseph,IPS
December,49120,UK,michigan,500,cass,Crime & Policing Group
November,36116,UK,alabama,6440,montgomery,IPS
November,46617,UK,indiana,570,st. joseph,Strategic Director Border
November,46975,UK,indiana,2500,fulton,IPS
November,35950,UK,alabama,2500,marshall,Strategic Director Border
November,46268,UK,indiana,9150,boone,Crime & Policing Group
November,36092,UK,alabama,3980,elmore,Crime & Policing Group
November,49675,UK,michigan,250,manistee,Strategic Director Border
November,46615,UK,indiana,500,st. joseph,Strategic Director Border
November,46228,UK,indiana,18300,marion,IPS
November,49456,UK,michigan,250,muskegon,IPS
November,35951,UK,alabama,250,marshall,IPS
November,49417,UK,michigan,1250,ottawa,IPS
November,32459,UK,florida,53865,walton,IPS
November,49453,UK,michigan,500,allegan,Strategic Director Border
November,47120,UK,indiana,250,washington,Crime & Policing Group
November,46217,UK,indiana,6718,marion,Crime & Policing Group
November,46260,UK,indiana,58744,hamilton,IPS
November,35957,UK,alabama,1000,blount,IPS
November,42171,UK,kentucky,500,warren,IPS
November,46208,UK,indiana,319,marion,IPS
November,46506,UK,indiana,200,st. joseph,IPS
November,46545,UK,indiana,24450,st. joseph,IPS
November,32439,UK,florida,1400,walton,IPS
November,36117,UK,alabama,14900,montgomery,IPS
December,46290,UK,indiana,230,hamilton,Strategic Director Border
November,46544,UK,indiana,500,st. joseph,Criminal & Detention Group
November,46202,UK,indiana,20900,marion,Criminal & Detention Group
October,36093,UK,alabama,500,elmore,IPS
November,42712,UK,kentucky,800,hardin,IPS
November,46204,UK,indiana,72771,marion,IPS
November,46032,UK,indiana,94782,hamilton,IPS
December,46074,UK,indiana,4536,hamilton,Crime & Policing Group
November,36453,UK,alabama,250,coffee,Strategy & International Group
December,46142,UK,indiana,17000,johnson,Crime & Policing Group
November,46901,UK,indiana,1000,howard,Resource Management Group
December,49460,UK,michigan,100,ottawa,IPS
November,37398,UK,tennessee,500,franklin,IPS
November,46280,UK,indiana,3000,hamilton,Immigration Group
November,46205,UK,indiana,750,marion,Strategic Director Border
November,46530,UK,indiana,5000,st. joseph,IPS
November,37184,UK,tennessee,368,smith,IPS
November,36034,UK,alabama,50,pike,IPS
November,47112,UK,indiana,250,harrison,IPS
November,46227,UK,indiana,21995,marion,IPS
November,46240,UK,indiana,33340,hamilton,IPS
November,46143,UK,indiana,11400,johnson,Strategic Director Border
November,49424,UK,michigan,3536,ottawa,Strategic Director Border
October,49614,UK,michigan,1000,manistee,IPS
October,49408,UK,michigan,550,allegan,IPS
November,46220,UK,indiana,21125,marion,IPS
November,37330,UK,tennessee,2700,coffee,IPS
October,49013,UK,michigan,500,van buren,IPS
November,46902,UK,indiana,4000,howard,Strategic Director Border
November,49047,UK,michigan,12700,van buren,Immigration Group
November,46203,UK,indiana,459,marion,Immigration Group
November,46164,UK,indiana,5400,johnson,Immigration Group
November,37026,UK,tennessee,238,cannon,IPS
November,35160,UK,alabama,1050,clay,IPS
November,46201,UK,indiana,1500,marion,Crime & Policing Group
November,49423,UK,michigan,3601,ottawa,Crime & Policing Group
November,47164,UK,indiana,2749,washington,Strategy & International Group
November,36064,UK,alabama,5200,montgomery,IPS
November,47167,UK,indiana,13278,washington,IPS
November,46033,UK,indiana,41540,hamilton,Strategic Director Border
November,46237,UK,indiana,1256,marion,IPS
November,46184,UK,indiana,2600,johnson,IPS
November,35768,UK,alabama,1489,jackson,IPS
November,49448,UK,michigan,250,muskegon,Strategic Director Border
November,46970,UK,indiana,600,wabash,Strategic Director Border
November,46250,UK,indiana,1729,hamilton,Strategic Director Border
November,35769,UK,alabama,4200,jackson,Strategy & International Group
November,35906,UK,alabama,1250,etowah,Strategy & International Group
December,37190,UK,tennessee,1650,warren,Immigration Group
November,49056,UK,michigan,500,van buren,IPS
December,49402,UK,michigan,250,mason,IPS
November,46226,UK,indiana,11000,marion,Resource Management Group
November,46131,UK,indiana,5000,shelby,International Group
November,46219,UK,indiana,5250,marion,Strategic Director Border
November,49064,UK,michigan,220,van buren,Strategic Director Border
November,36026,UK,alabama,225,elmore,Strategic Director Border
November,35072,UK,alabama,1000,talladega,Strategic Director Border
December,46072,UK,indiana,250,tipton,IPS
November,46573,UK,indiana,250,st. joseph,Strategic Director Border
November,47220,UK,indiana,250,jackson,Immigration Group
November,46910,UK,indiana,640,fulton,Strategic Director Border
November,46062,UK,indiana,4539,hamilton,ISA
November,35907,UK,alabama,1931,etowah,Finance & Commercial Group
November,49112,UK,michigan,2700,cass,Strategic Director Border
November,46031,UK,indiana,375,tipton,Finance & Commercial Group
November,37083,UK,tennessee,250,macon,Immigration Group
November,46256,UK,indiana,5350,marion,IPS
November,46216,UK,indiana,250,marion,Resource Management Group
November,46038,UK,indiana,4422,hamilton,Strategic Director Border
November,40175,UK,kentucky,450,meade,IPS
December,40162,UK,kentucky,200,hardin,Immigration Group
November,46239,UK,indiana,7143,hancock,IPS
November,46550,UK,indiana,550,elkhart,Criminal & Detention Group
December,46060,UK,indiana,720,madison,CRB
December,49840,UK,michigan,1500,schoolcraft,CRB
November,49464,UK,michigan,7000,allegan,Immigration Group
December,36260,UK,alabama,250,calhoun,CRB
December,49045,UK,michigan,1200,cass,Strategic Director Border
December,35901,UK,alabama,1750,etowah,Strategic Director Border
December,47124,UK,indiana,250,floyd,Strategic Director Border
December,49419,UK,michigan,250,allegan,Strategic Director Border
December,49031,UK,michigan,250,cass,Strategic Director Border
November,46235,UK,indiana,246,marion,Immigration Group
November,35771,UK,alabama,3480,jackson,Immigration Group
November,46259,UK,indiana,203,shelby,Strategic Director Border
November,46514,UK,indiana,3942,elkhart,Strategic Director Border
November,46229,UK,indiana,6700,hancock,Strategic Director Border
November,46236,UK,indiana,8400,marion,Strategic Director Border
November,46517,UK,indiana,352,elkhart,Strategic Director Border
November,47136,UK,indiana,1000,floyd,Strategic Director Border
November,49026,UK,michigan,500,van buren,ISA
November,37342,UK,tennessee,51,coffee,Strategic Director Border
November,46516,UK,indiana,1950,elkhart,Strategic Director Border
November,49412,UK,michigan,300,oceana,Strategic Director Border
November,36268,UK,alabama,600,clay,Strategic Director Border
November,47201,UK,indiana,250,brown,Strategic Director Border
November,49404,UK,michigan,500,muskegon,Strategic Director Border
November,32461,UK,florida,8700,walton,Strategy & International Group
November,46037,UK,indiana,6010,hamilton,IPS
November,40160,UK,kentucky,500,hardin,IPS
November,36029,UK,alabama,250,bullock,Legal Advisors Branch
November,46974,UK,indiana,240,miami,Immigration Group
December,35010,UK,alabama,7700,tallapoosa,IPS
November,36351,UK,alabama,1199,coffee,Criminal & Detention Group
November,46055,UK,indiana,570,hamilton,Criminal & Detention Group
November,42141,UK,kentucky,579,barren,Criminal & Detention Group
November,46982,UK,indiana,500,kosciusko,Criminal & Detention Group
December,32413,UK,florida,8811,bay,Strategy & International Group
November,49079,UK,michigan,2000,van buren,Strategy & International Group
November,47274,UK,indiana,8200,jennings,IPS
November,46163,UK,indiana,5000,hancock,Strategic Director Border
November,47119,UK,indiana,1300,clark,Strategy & International Group
November,36250,UK,alabama,240,calhoun,Resource Management Group
December,49426,UK,michigan,3000,allegan,Resource Management Group
December,46542,UK,indiana,3700,kosciusko,IPS
November,42701,UK,kentucky,250,hardin,Immigration Group
November,47203,UK,indiana,800,bartholomew,Strategic Director Border
November,46580,UK,indiana,221230,kosciusko,Strategic Director Border
November,36201,UK,alabama,22580,calhoun,IPS
November,46526,UK,indiana,2750,elkhart,IPS
December,36861,UK,alabama,500,tallapoosa,Strategic Director Border
December,36251,UK,alabama,5700,clay,Strategic Director Border
November,49065,UK,michigan,500,van buren,Strategic Director Border
November,36330,UK,alabama,3544,dale,Immigration Group
November,46553,UK,indiana,1000,elkhart,Immigration Group
November,46040,UK,indiana,2300,hamilton,Science & Research Group
November,46036,UK,indiana,250,grant,Science & Research Group
December,36206,UK,alabama,500,calhoun,Immigration Group
December,40216,UK,kentucky,1500,jefferson,Immigration Group
December,46992,UK,indiana,333,wabash,IPS
December,47150,UK,indiana,7910,floyd,Strategic Director Border
December,32462,UK,florida,700,walton,Immigration Group
November,49428,UK,michigan,850,ottawa,Strategic Director Border
December,46582,UK,indiana,5450,kosciusko,Immigration Group
November,46528,UK,indiana,500,elkhart,Finance & Commercial Group
November,46590,UK,indiana,4250,kosciusko,Finance & Commercial Group
November,46507,UK,indiana,3700,elkhart,Strategic Director Border
November,32407,UK,florida,13835,bay,Strategic Director Border
November,49067,UK,michigan,374,st. joseph,Strategic Director Border
December,47170,UK,indiana,2005,washington,Immigration Group
November,37166,UK,tennessee,250,dekalb,Resource Management Group
November,46538,UK,indiana,26511,kosciusko,Strategy & International Group
November,38548,UK,tennessee,500,smith,IPS
November,37110,UK,tennessee,517,cannon,Strategic Director Border
November,40210,UK,kentucky,1000,jefferson,Strategic Director Border
November,46140,UK,indiana,2010,hancock,IPS
December,40215,UK,kentucky,250,jefferson,Strategy & International Group
November,49323,UK,michigan,20860,allegan,Crime & Policing Group
November,40214,UK,kentucky,2200,jefferson,IPS
December,46044,UK,indiana,500,madison,IPS
November,46962,UK,indiana,2500,whitley,Strategy & International Group
November,46176,UK,indiana,11525,shelby,Strategic Director Border
November,49534,UK,michigan,1300,kent,Strategic Director Border
December,47129,UK,indiana,250,clark,IPS
December,46987,UK,indiana,200,grant,Strategy & International Group
December,49418,UK,michigan,3450,ottawa,Strategy & International Group
November,32408,UK,florida,48177,bay,IPS
November,40208,UK,kentucky,250,jefferson,Strategy & International Group
November,47172,UK,indiana,1000,floyd,Strategy & International Group
November,36207,UK,alabama,5188,calhoun,IPS
December,49328,UK,michigan,50,allegan,Immigration Group
November,49654,UK,michigan,500,leelanau,IPS
November,36005,UK,alabama,8100,pike,IPS
November,49544,UK,michigan,2700,kent,IPS
December,40202,UK,kentucky,29250,jefferson,Immigration Group
December,46064,UK,indiana,1050,hancock,Strategic Director Border
December,46011,UK,indiana,14155,madison,Strategic Director Border
November,46567,UK,indiana,11950,elkhart,OSCT
November,36031,UK,alabama,500,macon,Strategic Director Border
November,49337,UK,michigan,250,newaygo,Strategic Director Border
December,40204,UK,kentucky,17750,jefferson,Resource Management Group
November,49315,UK,michigan,2950,ottawa,Science & Research Group
November,37380,UK,tennessee,630,marion,IPS
November,49853,UK,michigan,500,luce,IPS
December,47130,UK,indiana,7200,clark,Strategic Director Border
December,49519,UK,michigan,250,kent,Immigration Group
November,40213,UK,kentucky,14016,jefferson,IPS
November,36089,UK,alabama,300,macon,Resource Management Group
November,40206,UK,kentucky,2514,jefferson,IPS
November,49504,UK,michigan,910,kent,Resource Management Group
November,40165,UK,kentucky,500,bullitt,Strategy & International Group
December,49009,UK,michigan,5219,kalamazoo,IPS
December,46555,UK,indiana,500,kosciusko,Strategic Director Border
November,46543,UK,indiana,1000,elkhart,Resource Management Group
November,40205,UK,kentucky,11400,jefferson,Criminal & Detention Group
November,40219,UK,kentucky,300,jefferson,Strategic Director Border
November,46013,UK,indiana,70,madison,Strategic Director Border
December,42167,UK,kentucky,500,cumberland,Science & Research Group
December,32425,UK,florida,650,holmes,Strategic Director Border
November,49684,UK,michigan,3200,leelanau,Immigration Group
December,46001,UK,indiana,3250,madison,Strategic Director Border
December,49099,UK,michigan,1000,cass,Strategic Director Border
November,40229,UK,kentucky,250,jefferson,Strategy & International Group
December,32405,UK,florida,65260,bay,Strategic Director Border
November,49548,UK,michigan,1000,kent,Immigration Group
November,46952,UK,indiana,1220,blackford,IPS
December,46953,UK,indiana,800,grant,Strategic Director Border
November,49503,UK,michigan,854750,kent,IPS
November,46928,UK,indiana,225,madison,Crime & Policing Group
November,32409,UK,florida,4781,bay,Strategy & International Group
November,32401,UK,florida,83734,bay,Strategy & International Group
November,40207,UK,kentucky,38586,jefferson,Strategy & International Group
November,49505,UK,michigan,500,kent,IPS
November,46070,UK,indiana,500,madison,IPS
November,32444,UK,florida,44925,bay,IPS
November,40025,UK,kentucky,1000,jefferson,IPS
November,49093,UK,michigan,863,st. joseph,Resource Management Group
November,49682,UK,michigan,220,leelanau,Strategic Director Border
November,47265,UK,indiana,8001,jennings,Strategic Director Border
November,36360,UK,alabama,325,coffee,Strategic Director Border
November,49508,UK,michigan,275,kent,Strategic Director Border
November,46787,UK,indiana,750,whitley,Strategic Director Border
November,49348,UK,michigan,500,kent,Strategic Director Border
November,40228,UK,kentucky,475,jefferson,Strategic Director Border
November,49670,UK,michigan,203,leelanau,Strategic Director Border
November,40220,UK,kentucky,2000,jefferson,Strategic Director Border
November,49506,UK,michigan,13300,kent,Immigration Group
November,37347,UK,tennessee,960,marion,IPS
November,49024,UK,michigan,3250,kalamazoo,IPS
November,40222,UK,kentucky,7700,jefferson,Finance & Commercial Group
November,35959,UK,alabama,1200,cherokee,Crime & Policing Group
November,49080,UK,michigan,3200,kalamazoo,Crime & Policing Group
November,46150,UK,indiana,750,shelby,Crime & Policing Group
November,49525,UK,michigan,3704,kent,Immigration Group
November,49008,UK,michigan,5125,kalamazoo,IPS
November,32403,UK,florida,10800,bay,IPS
November,35960,UK,alabama,800,cherokee,IPS
November,40059,UK,kentucky,28739,jefferson,IPS
November,40291,UK,kentucky,1750,jefferson,IPS
November,46565,UK,indiana,6301,lagrange,Criminal & Detention Group
December,49007,UK,michigan,259,kalamazoo,Criminal & Detention Group
November,40241,UK,kentucky,10047,oldham,Strategy & International Group
December,32428,UK,florida,701,washington,Resource Management Group
November,35984,UK,alabama,2500,dekalb,Strategic Director Border
November,40026,UK,kentucky,2000,oldham,Strategic Director Border
November,32404,UK,florida,3150,bay,IPS
November,49512,UK,michigan,3950,kent,Strategic Director Border
November,49002,UK,michigan,239,kalamazoo,Strategic Director Border
November,40223,UK,kentucky,51750,jefferson,Strategic Director Border
November,36264,UK,alabama,1000,randolph,Strategic Director Border
November,40299,UK,kentucky,8650,jefferson,IPS
November,49001,UK,michigan,2700,kalamazoo,IPS
November,49316,UK,michigan,6150,kent,IPS
December,49319,UK,michigan,533,kent,IPS
November,49868,UK,michigan,4500,luce,Strategic Director Border
December,46571,UK,indiana,250,lagrange,CRB
December,49546,UK,michigan,2215,kent,CRB
November,49686,UK,michigan,288,grand traverse,Strategic Director Border
December,36832,UK,alabama,6780,lee,Crime & Policing Group
November,40243,UK,kentucky,2238,jefferson,Strategy & International Group
December,32466,UK,florida,250,washington,Strategy & International Group
November,30752,UK,georgia,10650,dade,Strategy & International Group
November,49048,UK,michigan,3000,kalamazoo,Immigration Group
November,32440,UK,florida,1450,holmes,Crime & Policing Group
November,38501,UK,tennessee,500,jackson,IPS
November,47356,UK,indiana,211,henry,IPS
November,49341,UK,michigan,700,kent,IPS
December,47231,UK,indiana,1238,jefferson,Immigration Group
December,49097,UK,michigan,1000,st. joseph,Immigration Group
December,30738,UK,georgia,1750,dade,Immigration Group
November,46750,UK,indiana,750,whitley,Immigration Group
November,40245,UK,kentucky,20104,shelby,Immigration Group
December,46725,UK,indiana,820,whitley,Immigration Group
December,49307,UK,michigan,900,newaygo,Immigration Group
November,49301,UK,michigan,184705,kent,IPS
December,47240,UK,indiana,1200,decatur,Strategic Director Border
December,36305,UK,alabama,5919,houston,Strategic Director Border
December,36830,UK,alabama,7600,lee,Strategic Director Border
November,49333,UK,michigan,500,kent,IPS
December,38506,UK,tennessee,250,white,IPS
November,40004,UK,kentucky,3100,nelson,IPS
November,49601,UK,michigan,1750,wexford,IPS
November,40014,UK,kentucky,3500,oldham,Strategic Director Border
November,38583,UK,tennessee,500,dekalb,IPS
November,49083,UK,michigan,4950,barry,IPS
November,49655,UK,michigan,250,lake,IPS
November,46173,UK,indiana,2750,franklin,Strategic Director Border
December,47304,UK,indiana,16749,delaware,IPS
December,36016,UK,alabama,250,barbour,Strategic Director Border
December,40023,UK,kentucky,280,spencer,Strategic Director Border
December,49302,UK,michigan,250,kent,Strategic Director Border
December,49690,UK,michigan,1675,kalkaska,IPS
December,49053,UK,michigan,500,kalamazoo,Immigration Group
December,36303,UK,alabama,3750,dale,Immigration Group
November,49060,UK,michigan,61400,kalamazoo,IPS
November,36301,UK,alabama,7912,geneva,IPS
